[6769,1675] [6480,1073] 
[88507,6707] [88537,6935] 
[30341,26219] [30347,26000] 
[62437,64400] [62156,64468] 
[86267,90699] [86694,90777] 
[72311,22942] [72269,22201] 
[72461,22370] [72452,22766] 
[10604,59533] [10468,59184] 
[2158,53589] [2026,53089] 
[59842,32716] [59445,32342] 
[66176,76190] [66695,76070] 
[71606,38759] [71058,38243] 
[48511,83726] [48821,83979] 
[64834,48036] [64746,48525] 
[10595,59125] [10485,59062] 
[52729,43041] [52163,43081] 
[54691,10610] [54774,10034] 
[2721,53426] [2663,53677] 
[30510,26437] [30741,26513] 
[42683,62756] [42707,62156] 
[69362,24427] [69641,24080] 
[55112,67485] [55817,67398] 
[29203,78546] [29111,78259] 
[71805,38853] [71309,38264] 
[28785,93651] [28483,93305] 
[32,91387] [15,91626] 
[79693,96971] [79679,96125] 
[43799,24893] [43560,24727] 
[43733,24233] [43842,24860] 
[33014,15494] [33184,15973] 
[87468,29212] [87643,29223] 
[15159,88042] [15839,88163] 
[7161,91047] [7616,91180] 
[91804,4452] [91080,4005] 
[43533,24923] [43830,24977] 
[11845,60849] [11142,60444] 
[11302,60120] [11602,60737] 
[51878,84549] [51680,84427] 
[74399,20323] [74119,20599] 
[41988,67431] [41858,67851] 
[3157,11681] [3567,11310] 
[65358,87026] [65594,87864] 
[43931,24738] [43442,24710] 
[82462,85302] [82659,85904] 
[57926,87712] [57836,87977] 
[92724,82933] [92825,82529] 
[9032,58102] [9602,58369] 
[99701,25898] [99667,25206] 
[7565,91942] [7453,91503] 
[13008,68896] [13951,68700] 
[71150,38003] [71012,38510] 
[33681,15991] [33766,15977] 
[26425,23428] [26334,23347] 
[42155,62279] [42577,62190] 
[20667,40463] [20816,40610] 
[5107,45266] [5857,45678] 
[80096,96000] [80621,96092] 
[71377,38836] [71538,38394] 
[80847,96247] [80914,96166] 
[78752,58362] [78574,58753] 
[58392,18478] [58608,18640] 
[55265,67543] [55252,67361] 
[37415,59191] [37680,59965] 
[80898,96449] [80530,96782] 
[24541,72022] [24402,72090] 
[79199,96655] [79661,96647] 
[21596,16759] [21541,16761] 
[90966,42349] [90589,42856] 
[64824,48843] [64218,48962] 
[36811,83280] [36439,83303] 
[3693,11466] [3951,11140] 
[77781,6758] [77924,6049] 
[45650,9041] [45584,9570] 
[76355,29282] [76017,29228] 
[71502,38003] [71683,38698] 
[20815,40860] [20252,40321] 
[57034,87839] [57669,87191] 
[82904,85966] [82269,85904] 
[9251,58318] [9922,58756] 
[13198,68527] [13480,68405] 
[24665,72486] [24667,72705] 
[61794,91575] [61095,91155] 
[69683,24998] [69646,24257] 
[58235,18569] [58618,18385] 
[62549,64917] [62182,64083] 
[71500,38642] [71648,38283] 
[47680,26250] [47522,26651] 
[2238,53897] [2542,53608] 
[4122,30723] [4237,30850] 
[62402,64763] [62117,64185] 
[60035,26723] [60702,26163] 
[97610,12955] [97299,12116] 
[66360,76187] [66886,76036] 
[58292,18171] [58598,18672] 
[88426,6544] [88377,6003] 
[42724,62922] [42991,62715] 
[98951,3776] [98617,3988] 
[5649,45350] [5405,45346] 
[47042,26191] [47233,26294] 
[71591,38276] [71844,38652] 
[64001,48247] [64018,48241] 
[39862,58482] [39176,58305] 
[8782,60782] [8006,60491] 
[28483,93577] [28854,93110] 
[40425,42111] [40006,42454] 
[72996,22327] [72880,22223] 
[73219,64736] [73922,64826] 
[54595,10017] [54017,10354] 
[35641,94578] [35592,94552] 
[18921,95340] [18089,95536] 
[49150,37488] [49625,37555] 
[61668,91932] [61926,91702] 
[70801,50263] [70264,50140] 
[9503,58511] [9261,58045] 
[24737,72291] [24765,72443] 
[64663,48201] [64824,48843] 
[15448,88396] [15250,88896] 
[22734,33384] [22842,33022] 
[9404,58048] [9251,58318] 
[67643,99361] [67606,99735] 
[13271,68386] [13192,68552] 
[22618,33718] [22668,33536] 
[22576,33674] [22462,33083] 
[96638,21617] [96612,21164] 
[87118,29966] [87046,29073] 
[6523,1371] [6327,1073] 
[28785,93651] [28571,93411] 
[78028,58101] [78138,58293] 
[12630,8318] [12432,8413] 
[63286,68299] [63199,68233] 
[57933,87712] [57101,87012] 
[71316,38986] [71813,38251] 
[16965,35887] [16473,35160] 
[5003,45152] [5336,45795] 
[50927,50765] [50748,50659] 
[11200,60838] [11031,60221] 
[65812,87556] [65520,87508] 
[85105,53149] [85567,53878] 
[19989,56453] [19544,56165] 
[23894,41381] [23480,41418] 
[166,91396] [694,91529] 
[71683,38698] [71911,38495] 
[87027,29702] [87629,29464] 
[9155,58323] [9800,58407] 
[87808,29656] [87211,29640] 
[43995,24767] [43341,24855] 
[6547,1121] [6539,1572] 
[77420,6081] [77075,6630] 
[49276,37663] [49216,37361] 
[66516,76807] [66353,76321] 
[49260,37056] [49783,37452] 
[67210,99666] [67740,99059] 
[59574,32609] [59066,32915] 
[24429,72229] [24431,72503] 
[35708,94121] [35349,94461] 
[3211,11211] [3754,11880] 
[62967,64318] [62847,64784] 
[14611,3606] [14594,3146] 
[64854,48039] [64586,48924] 
[85758,53280] [85303,53467] 
[58967,18879] [58103,18345] 
[31055,8372] [31514,8293] 
[15978,88727] [15825,88460] 
[76791,29847] [76967,29732] 
[67852,99665] [67966,99424] 
[37793,59820] [37194,59591] 
[98916,3132] [98413,3599] 
[61264,91223] [61893,91564] 
[37075,59666] [37797,59138] 
[88644,6330] [88014,6258] 
[50776,50738] [50489,50560] 
[12941,8267] [12341,8617] 
[7622,91208] [7254,91922] 
[29164,78027] [29907,78183] 
[80847,96247] [80340,96069] 
[76723,29772] [76982,29763] 
[58437,18969] [58624,18986] 
[11978,60443] [11161,60821] 
[80862,96818] [80558,96223] 
[77593,6705] [77520,6113] 
[67536,99270] [67442,99176] 
[62548,64687] [62726,64610] 
[6086,1967] [6515,1542] 
[66159,76281] [66041,76083] 
[52993,43381] [52317,43078] 
[92970,82673] [92348,82132] 
[13518,68159] [13518,68061] 
[68806,84770] [68335,84313] 
[67805,99308] [67950,99789] 
[54493,10855] [54981,10869] 
[9331,58970] [9053,58768] 
[91260,4823] [91743,4451] 
[31717,8578] [31329,8336] 
[81015,27397] [81303,27580] 
[95655,42561] [95598,42237] 
[76152,29537] [76325,29927] 
[78356,58007] [78183,58145] 
[36065,83352] [36876,83016] 
[75417,33389] [75112,33055] 
[57383,87588] [57699,87851] 
[33172,15819] [33613,15555] 
[62144,64341] [62549,64917] 
[58962,18662] [58730,18716] 
[39267,58561] [39595,58528] 
[18398,95500] [18117,95084] 
[18014,95007] [18673,95699] 
[30152,26316] [30548,26885] 
[35159,94847] [35462,94286] 
[21028,16929] [21930,16346] 
[39597,58414] [39299,58192] 
[3613,11296] [3628,11809] 
[18621,95842] [18358,95379] 
[74872,20059] [74502,20749] 
[13745,68568] [13647,68221] 
[85107,53697] [85940,53031] 
[78529,58254] [78118,58628] 
[77392,6401] [77109,6621] 
[88661,6520] [88166,6547] 
[54458,10993] [54069,10668] 
[64962,48479] [64020,48694] 
[70373,50091] [70274,50967] 
[85802,53901] [85773,53379] 
[20989,40770] [20858,40543] 
[48241,83961] [48807,83757] 
[49711,37685] [49822,37733] 
[46692,5697] [46516,5079] 
[19767,56656] [19446,56156] 
[19924,56438] [19706,56419] 
[25622,55453] [25650,55500] 
[65122,87363] [65861,87380] 
[72407,22883] [72132,22783] 
[47155,26808] [47014,26759] 
[80620,96527] [80038,96209] 
[7759,91755] [7417,91844] 
[2600,53819] [2318,53290] 
[30657,26168] [30805,26729] 
[88054,6981] [88390,6961] 
[51694,84107] [51720,84594] 
[38139,92055] [38056,92424] 
[45162,9326] [45053,9073] 
[88277,6973] [88128,6111] 
[73058,64341] [73339,64944] 
[55464,67399] [55920,67000] 
[94558,50008] [94338,50068] 
[69015,24825] [69060,24114] 
[15041,88845] [15086,88696] 
[22067,33054] [22797,33073] 
[8616,60961] [8717,60907] 
[14958,3632] [14263,3627] 
[47195,26784] [47841,26430] 
[96253,21870] [96249,21783] 
[25701,55722] [25209,55610] 
[83200,22097] [83389,22497] 
[34415,295] [34035,442] 
[70562,50032] [70279,50134] 
[55233,67702] [55937,67139] 
[91907,4650] [91334,4702] 
[29196,78473] [29683,78773] 
[33253,15610] [33495,15967] 
[81848,27046] [81068,27589] 
[92929,82395] [92821,82253] 
[4860,30000] [4907,30621] 
[79996,96835] [79464,96094] 
[83134,22131] [83134,22038] 
[91444,4144] [91117,4290] 
[76922,29330] [76600,29870] 
[87651,29677] [87721,29977] 
[33438,15539] [33012,15255] 
[49038,37268] [49553,37499] 
[93510,48219] [93890,48156] 
[50379,50955] [50435,50502] 
[25072,55343] [25794,55045] 
[11573,60733] [11452,60811] 
[25625,55714] [25742,55173] 
[87217,29960] [87355,29502] 
[11290,60052] [11295,60420] 
[20932,40079] [20058,40281] 
[70770,50572] [70884,50324] 
[30730,26273] [30745,26056] 
[93720,48413] [93131,48549] 
[40288,42467] [40629,42119] 
[99925,25297] [99320,25580] 
[88894,6813] [88293,6028] 
[99449,25721] [99601,25998] 
[2084,53909] [2878,53923] 
[61696,91650] [61444,91017] 
[81799,27538] [81754,27302] 
[25101,55400] [25054,55313] 
[4426,30719] [4769,30709] 
[38426,92051] [38005,92998] 
[18356,95019] [18826,95892] 
[10662,59224] [10684,59361] 
[21764,16215] [21213,16949] 
[77910,6570] [77970,6620] 
[39614,58410] [39303,58194] 
[64295,48952] [64521,48100] 
[49984,37505] [49471,37007] 
[28990,93476] [28033,93721] 
[48325,83700] [48896,83933] 
[23973,41769] [23198,41467] 
[96561,21836] [96524,21365] 
[9482,58815] [9770,58851] 
[96859,21807] [96349,21349] 
[41149,67023] [41205,67608] 
[8592,60988] [8429,60536] 
[73320,64582] [73377,64381] 
[69060,24114] [69933,24664] 
[34456,448] [34788,474] 
[19460,56135] [19690,56420] 
[93116,48004] [93920,48212] 
[4454,30896] [4472,30450] 
[33738,15246] [33123,15177] 
[35592,94552] [35266,94597] 
[65955,87500] [65801,87583] 
[71021,38972] [71901,38497] 
[85108,53509] [85346,53046] 
[43848,24676] [43619,24373] 
[12708,8800] [12219,8518] 
[41396,67956] [41647,67350] 
[41649,67138] [41097,67786] 
[9648,58189] [9695,58223] 
[64915,48327] [64478,48686] 
[43078,24923] [43086,24286] 
[74699,20620] [74707,20461] 
[20571,40500] [20377,40456] 
[21789,16250] [21571,16060] 
[46599,5962] [46603,5425] 
[97132,12063] [97322,12811] 
[17564,57500] [17875,57370] 
[78442,58353] [78407,58679] 
[24056,72140] [24290,72036] 
[39249,58198] [39283,58351] 
[88151,6768] [88167,6611] 
[65398,87598] [65663,87751] 
[2018,53621] [2424,53597] 
[1458,89967] [1819,89975] 
[66869,76397] [66491,76641] 
[31810,8969] [31485,8747] 
[71044,38278] [71050,38927] 
[57890,87786] [57767,87168] 
[67946,99003] [67802,99808] 
[67709,99484] [67913,99040] 
[79497,96718] [79648,96866] 
[23589,41597] [23264,41973] 
[76864,29792] [76256,29593] 
[11290,60052] [11034,60133] 
[88714,6166] [88893,6076] 
[8845,60374] [8438,60156] 
[11763,60320] [11058,60511] 
[34466,783] [34405,561] 
[2264,53623] [2915,53072] 
[97621,12815] [97283,12536] 
[41826,67790] [41203,67537] 
[96783,21559] [96561,21836] 
[10167,59520] [10560,59047] 
[20041,40649] [20082,40619] 
[61687,91645] [61476,91315] 
[46424,5365] [46808,5312] 
[38316,92740] [38110,92323] 
[15039,88173] [15750,88749] 
[1569,89300] [1585,89257] 
[99734,25895] [99657,25720] 
[93131,48549] [93965,48148] 
[14883,3173] [14257,3185] 
[14351,3816] [14194,3238] 
[23963,41454] [23388,41430] 
[40042,42329] [40182,42728] 
[12366,8433] [12843,8672] 
[69957,24801] [69971,24240] 
[10105,59526] [10937,59366] 
[65641,87591] [65508,87718] 
[23077,41051] [23603,41637] 
[21657,16718] [21615,16717] 
[57192,87577] [57009,87415] 
[55309,67892] [55630,67140] 
[91485,4644] [91504,4062] 
[10377,59837] [10105,59526] 
[92457,82751] [92171,82949] 
[57247,87607] [57333,87225] 
[42138,62763] [42743,62814] 
[66469,76631] [66083,76710] 
[35592,94552] [35039,94446] 
[21597,16188] [21716,16756] 
[97771,12677] [97822,12116] 
[35395,94897] [35306,94810] 
[45568,9761] [45887,9456] 
[59912,32357] [59629,32815] 
[33061,15591] [33263,15179] 
[28896,93241] [28360,93224] 
[22104,33032] [22286,33535] 
[24945,72430] [24669,72959] 
[56094,40218] [56232,40587] 
[78110,58395] [78787,58247] 
[96722,21105] [96611,21790] 
[29636,78343] [29719,78203] 
[7597,91579] [7224,91728] 
[99057,25456] [99491,25402] 
[77420,6081] [77253,6370] 
[64894,48801] [64871,48509] 
[23832,41584] [23037,41902] 
[23491,41714] [23682,41333] 
[76403,29317] [76403,29788] 
[34525,509] [34354,224] 
[25465,55568] [25392,55636] 
[68662,84127] [68197,84618] 
[44626,39591] [44490,39064] 
[85390,53721] [85136,53796] 
[69691,24718] [69124,24171] 
[42482,62318] [42254,62372] 
[89139,2079] [89787,2566] 
[26315,23445] [26101,23114] 
[21597,16188] [21028,16929] 
[17868,57964] [17555,57905] 
[83841,22490] [83993,22037] 
[72480,22524] [72368,22279] 
[38106,92295] [38005,92093] 
[48927,83900] [48300,83912] 
[36890,83528] [36764,83705] 
[51662,84191] [51265,84597] 
[38185,92144] [38316,92740] 
[90709,42998] [90589,42191] 
[7102,91083] [7617,91173] 
[98342,3934] [98867,3907] 
[84104,54068] [84051,54428] 
[6308,1565] [6762,1473] 
[88977,6288] [88027,6157] 
[55294,67448] [55369,67015] 
[24613,72418] [24103,72288] 
[85675,53476] [85802,53901] 
[45352,9709] [45512,9885] 
[36169,83406] [36426,83032] 
[87735,29137] [87772,29484] 
[59819,32848] [59877,32128] 
[91826,4588] [91848,4159] 
[41536,67748] [41263,67986] 
[89234,2312] [89300,2317] 
[68151,84722] [68248,84955] 
[529,91981] [381,91247] 
[95352,42426] [95299,42220] 
[82040,85425] [82813,85432] 
[34876,572] [34793,696] 
[28322,93959] [28255,93289] 
[92821,82253] [92997,82130] 
[45000,9788] [45650,9041] 
[4890,30493] [4774,30314] 
[35836,94578] [35798,94337] 
[38185,92144] [38510,92049] 
[48716,83160] [48975,83840] 
[12162,8882] [12908,8638] 
[13569,68407] [13253,68413] 
[50545,50821] [50248,50857] 
[77971,6878] [77291,6925] 
[78357,58970] [78985,58516] 
[71073,38892] [71097,38261] 
[9435,58492] [9404,58048] 
[64603,48202] [64738,48679] 
[67442,99176] [67638,99697] 
[80468,96047] [80033,96027] 
[96178,21506] [96566,21712] 
[29015,78224] [29414,78891] 
[13080,68434] [13711,68229] 
[0,91542] [537,91038] 
[75925,33283] [75153,33533] 
[54889,10057] [54595,10017] 
[40605,42767] [40934,42854] 
[43192,24410] [43412,24084] 
[6147,1053] [6541,1259] 
[50141,50060] [50825,50610] 
[88008,6960] [88364,6257] 
[8,91967] [503,91370] 
[73138,64105] [73476,64605] 
[84040,54260] [84316,54540] 
[36807,83992] [36890,83528] 
[19309,56568] [19030,56138] 
[14679,3637] [14654,3540] 
[98232,3975] [98628,3979] 
[66743,76850] [66536,76323] 
[53222,68826] [53817,68509] 
[57683,87941] [57499,87736] 
[87844,29761] [87333,29391] 
[3361,11385] [3563,11504] 
[54452,10972] [54960,10819] 
[71771,38220] [71633,38086] 
[50688,50754] [50396,50432] 
[40646,42695] [40705,42049] 
[98833,3593] [98674,3163] 
[63634,68936] [63388,68631] 
[44284,39559] [44321,39392] 
[28338,93516] [28853,93093] 
[13080,68434] [13873,68915] 
[11316,60854] [11586,60425] 
[32140,32573] [32395,32032] 
[1224,89908] [1684,89779] 
[65434,87699] [65269,87437] 
[73358,64105] [73267,64597] 
[28778,93211] [28330,93490] 
[56790,40071] [56458,40865] 
[72166,22527] [72316,22065] 
[97748,12622] [97906,12008] 
[4132,30089] [4001,30435] 
[55649,67367] [55529,67578] 
[81266,27748] [81742,27701] 
[22221,33301] [22387,33727] 
[14958,3281] [14962,3591] 
[89834,2248] [89940,2088] 
[90323,42528] [90480,42921] 
[95712,42780] [95491,42825] 
[11021,60425] [11752,60204] 
[15839,88163] [15205,88900] 
[16739,35503] [16137,35890] 
[47113,26870] [47279,26252] 
[64030,48727] [64462,48241] 
[97896,12531] [97037,12838] 
[22397,33025] [22993,33947] 
[47219,26135] [47174,26670] 
[17939,57999] [17707,57631] 
[46307,5272] [46568,5333] 
[25501,55525] [25697,55700] 
[7102,91083] [7692,91532] 
[87034,29524] [87930,29605] 
[43732,24706] [43809,24771] 
[47075,26308] [47833,26133] 
[66886,76036] [66338,76900] 
[37544,59798] [37976,59838] 
[95565,42278] [95670,42011] 
[82143,85236] [82421,85142] 
[2520,53927] [2773,53134] 
[47526,26316] [47801,26778] 
[57265,87888] [57435,87736] 
[96939,21500] [96201,21299] 
[14406,3560] [14752,3905] 
[80099,96957] [80245,96882] 
[93036,48754] [93936,48657] 
[5015,45974] [5956,45524] 
[5617,45211] [5966,45531] 
[40468,42247] [40637,42161] 
[44148,39033] [44637,39153] 
[93538,48662] [93682,48497] 
[36700,83764] [36339,83765] 
[50724,50781] [50891,50319] 
[51905,84196] [51766,84051] 
[32124,32258] [32440,32453] 
[55858,67781] [55535,67453] 
[65960,87441] [65928,87283] 
[55206,67604] [55233,67609] 
[17615,57522] [17925,57727] 
[18550,95596] [18659,95609] 
[83435,22821] [83402,22860] 
[72644,22369] [72407,22883] 
[7659,91961] [7907,91576] 
[6997,1146] [6769,1675] 
[23928,41315] [23235,41071] 
[59683,32487] [59221,32828] 
[49210,37029] [49751,37706] 
[97337,12329] [97042,12609] 
[63759,68040] [63681,68072] 
[74213,20073] [74214,20685] 
[8754,60782] [8389,60668] 
[66417,76122] [66226,76566] 
[92951,82723] [92996,82714] 
[77370,6790] [77355,6716] 
[18723,95285] [18517,95282] 
[58555,18364] [58584,18966] 
[93274,48901] [93757,48799] 
[44023,39177] [44940,39511] 
[65599,87125] [65480,87351] 
[96552,21289] [96644,21827] 
[43413,24585] [43063,24382] 
[15892,88216] [15400,88993] 
[18621,95248] [18111,95275] 
[7830,91809] [7640,91321] 
[87633,29175] [87217,29960] 
[60085,26792] [60261,26414] 
[4187,30421] [4912,30867] 
[22171,33621] [22725,33807] 
[24336,72161] [24600,72621] 
[1695,89139] [1468,89998] 
[25696,55713] [25352,55134] 
[38084,92757] [38684,92215] 
[53103,68219] [53493,68744] 
[5570,45038] [5046,45145] 
[78932,58391] [78721,58256] 
[48718,83880] [48942,83614] 
[19941,56502] [19157,56621] 
[33010,15184] [33569,15845] 
[51991,84298] [51976,84110] 
[85714,53632] [85758,53280] 
[4006,30368] [4641,30335] 
[31255,8291] [31070,8707] 
[97580,12151] [97158,12327] 
[88311,6885] [88529,6532] 
[93447,48907] [93009,48409] 
[8542,60659] [8347,60584] 
[19448,56651] [19087,56475] 
[83465,22945] [83921,22551] 
[92517,82745] [92617,82471] 
[96237,21087] [96348,21823] 
[64030,48727] [64252,48356] 
[51901,84874] [51120,84004] 
[70912,50454] [70568,50894] 
[17559,57589] [17270,57849] 
[77517,6952] [77131,6980] 
[70689,50596] [70954,50817] 
[54986,10772] [54915,10011] 
[41397,67255] [41679,67908] 
[13167,68603] [13166,68938] 
[84846,54536] [84560,54711] 
[80530,96782] [80226,96750] 
[96275,21357] [96072,21164] 
[57577,87038] [57916,87604] 
[56954,40539] [56790,40071] 
[65394,87709] [65441,87821] 
[95665,42712] [95117,42292] 
[1702,89707] [1413,89400] 
[14607,3278] [14746,3299] 
[52881,43038] [52411,43442] 
[83327,22653] [83053,22217] 
[41793,67165] [41033,67983] 
[67028,99743] [67983,99913] 
[57890,87786] [57229,87506] 
[35387,94315] [35236,94678] 
[53038,68369] [53709,68521] 
[80158,96928] [80158,96644] 
[39130,58890] [39276,58555] 
[98867,3907] [98727,3108] 
[94322,50492] [94026,50112] 
[55338,67618] [55901,67025] 
[68554,84922] [68503,84300] 
[57416,87256] [57093,87701] 
[89462,2567] [89933,2872] 
[74886,20679] [74699,20620] 
[74831,20196] [74347,20264] 
[35289,94062] [35991,94682] 
[8424,60083] [8024,60895] 
[97614,12930] [97990,12625] 
[90650,42942] [90967,42160] 
[7732,91638] [7165,91064] 
[45588,9799] [45577,9547] 
[48663,83493] [48582,83973] 
[13608,68847] [13014,68914] 
[54986,10708] [54181,10702] 
[76325,29927] [76214,29945] 
[96139,21102] [96238,21802] 
[3862,11127] [3577,11817] 
[27894,36853] [27286,36405] 
[38458,92461] [38512,92793] 
[99193,25080] [99666,25536] 
[9052,58178] [9929,58731] 
[79432,96943] [79597,96407] 
[52678,43955] [52878,43159] 
[55108,67291] [55181,67698] 
[76922,29096] [76567,29946] 
[4892,30444] [4299,30444] 
[4833,30238] [4911,30252] 
[72664,22244] [72781,22759] 
[43288,24578] [43777,24044] 
[79323,96797] [79488,96492] 
[4692,30293] [4403,30943] 
[33429,15116] [33699,15364] 
[60487,26320] [60637,26766] 
[11446,60412] [11004,60045] 
[45887,9456] [45104,9133] 
[3530,11675] [3927,11609] 
[79516,96997] [79271,96639] 
[44369,39713] [44574,39080] 
[77052,6685] [77041,6786] 
[63167,68209] [63799,68352] 
[82356,85984] [82139,85828] 
[32711,32925] [32520,32056] 
[72029,22150] [72664,22244] 
[59285,32972] [59133,32240] 
[8766,60222] [8271,60955] 
[93139,48636] [93899,48274] 
[79575,96536] [79257,96776] 
[53261,68336] [53161,68646] 
[38440,92493] [38415,92607] 
[34735,131] [34739,443] 
[23088,41304] [23077,41051] 
[4463,30508] [4245,30231] 
[87453,29185] [87520,29388] 
[59771,32002] [59795,32776] 
[45376,9959] [45077,9969] 
[14963,3177] [14726,3922] 
[51074,84600] [51340,84683] 
[86335,90233] [86349,90659] 
[71591,38276] [71631,38597] 
[66803,76158] [66186,76671] 
[29608,78868] [29201,78140] 
[64752,48705] [64238,48295] 
[37638,59324] [37738,59994] 
[34469,919] [34232,592] 
[85877,53505] [85667,53826] 
[5617,45211] [5336,45621] 
[4125,30838] [4296,30939] 
[54188,10423] [54413,10296] 
[70327,50119] [70070,50544] 
[17073,57653] [17168,57147] 
[71065,38026] [71287,38244] 
[5857,45678] [5199,45674] 
[56897,40194] [56463,40920] 
[50318,50065] [50654,50835] 
[63098,68777] [63282,68026] 
[95158,42119] [95579,42143] 
[16734,35452] [16275,35541] 
